"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76"
"ub-FC_Chitinophaga_eiseniae_",1.44606875513137,1.48167843016301,1.57985336210775,2.16368054574454,1.69945811363088,1.36798702041277,1.74111042039701,1.87948556070128,1.52666202382399,1.66679433212522,1.34780668859543,1.64238874257395,1.66452359400259,1.43786851327348,1.06207323922844,1.85534519152332,1.47848528334042,1.51178388868694,1.54642946505195,1.73120663555072,1.22024136980826,1.1498596620706,1.39880982284975,1.58073084993303,1.85602946271251,1.91207178018144,1.54804115507452,1.74006443148106,2.23009339918384,2.63800071038445,1.92117216088722,1.59291544436733,2.57181213683755,4.54605385885964,1.62695883038027,1.5432550975952,1.59540991892539,1.68513863637124,1.29466895669971,1.6608719937754,1.43918747013829,1.39147453416488,3.1389074282651,1.6157236053728,1.71526150788433,3.18190377116022,1.9552722388713,1.72344163671299,2.44373157789782,1.5234669296809,1.63083954623888,1.43498743547892,1.51365071847209,1.86438242975189,1.51277588962171,1.53466509081591,1.70642602239951,1.32617572031089,1.40519951685939,1.60210187445248,1.99291942193192,2.15090098262949,1.55945590413911,1.722795461185,1.52483950112612,1.66428084694643,2.23899853325629,1.45433186740419,1.49899990917814,1.50427959724054,1.51040957759995,1.26485216060879,1.8275867567958,1.73182488720598,1.46116638569591,1.73160536449416
"ub-FC_Fluviicola_taffensis_",1.45511769168153,1.24069587534885,1.50367008126972,1.32395394059516,1.436608857076,1.23477809406967,1.49403658565467,1.35482407348338,1.62274502240132,1.59383592501466,1.32749736419449,1.63904458664421,1.54270440576843,1.68908986942208,1.02789796970676,1.23761601384997,1.41719678786451,1.39061418252751,1.31473201933864,1.45713219518468,1.26184536838521,1.07156893687718,1.37478189136834,1.54051487476202,1.42929756928854,1.30613284559315,1.29466664400644,1.45773712435457,1.56331928658375,1.69857601543898,1.54948348050637,1.56825258283432,1.52920697716082,2.83544902410363,1.35506774050787,1.40901434043384,1.36279409908066,1.45491725848035,1.24483936901821,1.48081654583653,1.4644429438319,1.31938005524913,1.2835073707581,1.47802159223733,1.57591329593559,1.19390413897199,1.43485692195763,1.72175103949654,1.84740873339262,1.42511248222567,1.32111641187585,1.53795596238281,1.4379400722725,1.65437298304348,1.42131875563285,1.37637958918573,1.47303305077289,1.42114279095729,1.38046161129019,1.4216192383605,1.50415829591977,1.46816818406848,1.26572546834664,1.52153328925327,1.39178624140904,1.49050326792016,1.73230924672659,1.46014397665379,1.3239718903405,1.20122389061859,1.91668769265206,1.28183509631929,1.59931381134078,1.41520472235879,1.35197682823675,1.42036480964669
"ub-GP_Aestuariibacter_aggregatus_",2.06810719426182,2.18184980971615,2.47807992269779,2.10815785213291,1.89215947268203,2.72999781617902,2.82025168486002,2.20241409820412,2.23617427186427,2.45564265201153,2.45342830649052,2.18341969763918,2.53439847479158,1.66953665307884,5.38552480557502,2.02763473144992,5.08397872384268,2.25023972730066,2.38435302352604,2.34062016283906,2.13618207687058,3.07634375419334,2.05541790390183,2.77493273462038,2.98106942791933,2.40846683628692,2.06397443595099,2.53935301273337,2.75535176992065,2.56094203872574,3.10902664040147,2.44212079311425,1.94315979358685,3.75767818949899,2.76951273215964,2.25700603944702,2.64384149906544,1.91654959896267,2.1719093240533,2.31991132349543,2.48648854282369,1.84796025059456,3.00928442172342,2.58977660514412,2.69468902447894,2.10216924017069,2.61502042361398,2.64846684800534,2.35634970138811,2.57716563193296,3.18761859939817,4.08989859260421,3.41834364208932,2.66950332630656,3.20615001963449,2.35595028927581,2.62361587639501,3.06695735300459,2.58759987414474,2.04482366171708,3.75639256913583,2.80092164268258,2.78652004197736,2.43809566481676,2.95696656596054,3.12796169130653,2.53316837776181,2.37889383723547,2.3250439572196,2.21183039779082,2.01096745451303,2.37817399720997,2.58786448846623,2.62910773425478,3.14797750705295,2.63209039342715
"ub-GP_Alteromonas_australica_",2.64362417904731,2.80583278612274,3.37411422198832,2.96304023272844,2.33255053183819,4.7902268562026,4.03148396036011,2.83831641296712,2.99240176384755,3.27669696186954,2.95901405122228,3.00551021878218,3.94389475654048,1.93683179826485,5.83283718180787,3.19585444341725,5.26433903164551,3.41294137211313,3.60410225507864,3.43947068418074,3.00800505924891,3.64336961691779,2.88356240398552,3.52755355387179,4.90266856521542,2.96928033076654,2.99864779041306,3.20106483666392,4.45862190510248,3.56917000474832,8.21305935555258,3.97333749170526,2.85342734352433,6.09661586941043,4.06447458123015,3.31372856600654,4.2006185311818,2.46833577267846,3.44115417274343,3.3058770183956,3.2860455632935,2.63600214383052,4.5620498870895,3.2906375427715,4.49484510212894,2.9000817260667,4.11599536952538,3.90400401592578,2.61919379012002,3.10872442299048,4.4633090338094,5.53099048727497,4.8450435245181,4.00594130881657,4.38140590955572,4.05931842328712,4.19967465765653,4.79209772259742,4.05281424286553,2.53196884181629,4.71647117562025,4.23981035509165,3.81115886326516,4.01565788535664,3.95376717341018,3.86268822049978,3.93185060950087,4.10730989419928,3.03165483049343,3.04312573438974,2.53224485125169,3.05385333246112,3.77050347249083,2.96668330764217,4.31822756675205,4.09397777822753
"ub-GP_Hafnia_sp_",23.0636552614552,8.54657878591185,7.050008818579,11.1568097365626,16.099497439353,7.48980663515463,12.7248573161573,9.74534187783093,9.67532935766888,6.83691613618617,7.51229238316334,11.2828447381275,12.5274277509951,6.54899047372844,11.2594128488471,14.7066163563372,25.664842720617,12.2441619231161,11.5983651075944,19.2380583961944,14.2875487662993,14.8648343972619,9.26385764329066,21.4057152015293,15.2317965804248,9.74045235379263,5.87881169700044,15.5625887279638,12.0594485964376,19.5739794063125,82.2962937422319,12.9463940086791,11.4325711124512,8.5153388052184,11.9535146858438,10.340685628246,19.4812696167513,10.1591933114547,9.65567668747218,10.4615772505855,9.93320270259925,4.5807194068111,15.1072572989427,10.4791801455327,15.26407542237,8.4221462677684,10.8978699446708,17.9804763966712,14.6789700769089,10.841115341116,12.5806994920126,22.7591030984211,19.204362997942,17.3513228967414,24.8307968332336,17.2963362699844,16.9353210041511,15.0000658102204,17.1047437350246,15.8485438548935,22.4163463452022,9.00944533150972,8.0369969285314,14.0483036999208,10.3047235670616,13.6645765943263,6.91424480339697,11.2368487769564,11.3384258192678,15.8593124449359,15.5340383999477,17.3020687367224,19.9616433930252,10.0810018307559,10.1865932285722,6.89161739853393
"ub-GP_Hydrocarboniphaga_effusa_",1.71254531440896,1.2582626157808,1.13047410065281,1.33903685988282,1.24578579242849,1.44558201377693,1.23450962360948,1.4283639425068,1.15355333707111,1.19054929739327,1.17845529763229,1.32819016338357,1.30218524397755,1.21372998943223,1.31068829744436,1.4005293897677,1.42802333475082,1.30772337552764,1.42614689041716,1.31554956570364,1.13265304819993,1.37286080369804,1.278983765933,1.32986174090975,1.26993397796284,1.28387069624013,1.10260219911714,1.30029011664359,1.33218502662312,1.60820110783693,1.5845147512918,1.40442101356072,1.26174545327992,1.23054718650818,1.21009796699332,1.27956388374023,1.30703826125775,1.28787684536,1.1731201236889,1.46541300364873,1.23064230899786,1.15328370367642,1.38013753463711,1.42182247013396,1.48248041498739,1.16541534347815,1.36613262354766,1.37526846647828,1.62615925337719,1.14106799904055,1.280575068289,1.3728765880202,1.46140556101571,1.50050478126201,1.27596432411397,1.47043730776171,1.20825877655994,1.26594552174521,1.4921010751227,1.21410112562642,1.33618330172412,1.27328303570277,1.32960557016132,1.3423511670917,1.58340482461498,1.5726873174102,1.25425795868303,1.4356607311116,1.17417335150835,1.33530829439398,1.28102800186767,1.34091403140603,1.38226658135449,1.37643813882966,1.15514335775166,1.21208518751825
"ub-GP_Idiomarina_salinarum_",3.21511486050239,8.79036028983575,5.50963962488109,4.19495047376199,4.61251475308835,3.72759638936054,7.98939662749257,7.27978136149388,6.54120891095198,3.83530444090872,5.37032935475504,4.68183131886727,6.21331997783968,3.23353905021464,3.79110833616159,5.22693800998032,4.90231795650801,4.18797611042539,5.18036122925738,4.20986517877193,3.58510389203136,6.4675214678475,3.48615464743204,6.15800089533884,6.05206344484533,6.64232374351589,4.69105460342609,7.47181989583255,7.6214723441292,5.69948579513116,5.14768156376595,3.80221290238596,3.67612448691383,31.1914411847877,7.55433895826253,4.65634084818603,4.83345102356965,4.98042699179781,4.82328487843692,5.30428967341121,5.62539093612795,4.86610638837759,3.25679038039369,4.29489754014824,6.92626255154688,7.06717860059293,4.99880521994538,8.26850459374218,3.1256657495367,3.9563021159121,5.35208608278464,5.03821693685796,6.6206403802186,6.74040200596345,5.68053280173117,4.94622124778046,6.66799952821676,6.88763041429532,6.73236650816951,5.73355494239544,7.02537965880035,5.53922382352238,7.59592265663,5.65875004042694,7.18573911003141,6.46701187631782,8.1754998732635,7.53765478400485,5.27053194571293,4.30663878629742,3.59465280561515,3.55030290502487,5.07412138239202,5.953476772388,8.27640926413864,4.70549361767315
"ub-GP_Lacimicrobium_alkaliphilum_",2.24252758753351,2.12384389955762,2.07549560981841,1.97790341630682,2.10529369225422,2.18674174016108,2.64104919130243,2.13324241126251,2.21002481158497,2.15347682730054,2.38782141898711,1.93030431526744,2.02263158810085,1.46630605202617,4.68223180775719,2.37120423375975,1.93913996572387,2.18272464406665,1.92128882227041,1.86423747434807,1.96366954098806,3.19940064453282,2.0996170995753,2.3954201921967,2.09085171251505,2.61552534237778,1.77655209236902,2.26743800064984,2.40822349173665,2.18734626667456,2.22182882404161,2.30632723176037,1.84915696737931,3.41579279401548,2.49275998339206,2.01250800133607,2.28072332079821,2.23704159583678,2.68638852827303,2.37153743931289,1.89789470383048,2.01655347850919,2.3741868681848,1.97132320704157,2.53949190345895,2.26161074208446,2.33887205469119,2.32845469407032,2.18372200748992,2.0781497511786,2.37562739651495,2.01866126791237,3.0159279418539,2.87860748538373,2.4385689064267,2.15240087790412,2.19029094304299,2.5567936289899,2.68869139141549,1.89818415753824,2.66109550570532,2.69519453418728,2.81148158461151,2.28116932187778,2.88933812298225,2.75888894777221,2.54546861526956,2.72135679161607,2.46340620277923,1.83730773248837,1.95799793463802,2.13938016163709,2.68158401872547,2.42010613600602,2.72498802093476,2.25938831806526
"ub-GP_Marinobacterium_lutimaris_",2.05952118598625,1.96159866169554,1.5959227608181,1.70827951658531,1.73590275762487,2.11853732273214,1.79930732277728,2.13972051243973,1.75243602742802,1.96641760838863,1.79851890154379,2.04839625127365,1.83930329694785,1.66227224500201,2.77982481859524,2.03841076662191,2.02002659383071,2.11609946097792,1.7254964634608,2.30844871909314,1.51534301431781,2.18155087749149,2.04973134867305,1.87369455784993,1.78842800246411,1.95133601011192,1.47070691597634,1.99932888390838,2.17684308150086,2.0149753674611,2.06170252410177,1.82263937479792,3.36522714809852,2.58688405435937,1.83845553013828,1.91394262564099,1.75431249570642,1.73636306457016,1.7651253906087,1.72516018189032,2.11673483810938,1.5241415740842,2.09937774658994,2.13417386784327,1.93086069392317,1.98134842092679,2.57375912630241,1.88761389958533,2.66799242592411,1.68919234259901,1.92647205802919,2.04521344005421,2.10475880185784,1.62409085599337,3.29715863101299,2.37441961595099,1.73671692898141,1.99782991420591,2.05498207075683,1.72202128642076,2.02323167985797,2.16742362621107,1.67115547055307,1.90453324029128,1.96388096695255,2.00199348080855,1.49545277450035,2.00636415040621,1.56749566283223,1.71824932775562,2.08239130417523,1.75318369336,2.10537812330246,2.29142643579684,2.07921530907112,2.07560677368815
"ub-GP_Marinobacterium_rhizophilum_",2.24857605848013,2.41572423163534,1.90883691148863,2.18161359549336,2.16362400123438,3.35372263128649,2.29945935305764,2.82964791641748,2.08718149444532,2.06951851988434,2.11656921711622,2.31796555445011,2.35849935807576,2.51813883227327,1.40161029928726,2.46902883154107,2.30787450662842,2.040691561739,2.17129739699814,2.20076021883632,1.85836859302771,1.81936004614922,2.55247403162771,2.15900802509025,2.46132593774187,2.48186105931132,1.90388200268531,2.14624466086249,2.52994146815985,2.49411892612842,2.48775070315822,1.89870213343403,5.17268759971196,13.2560121191947,2.44027723223922,1.82666856902694,1.95016339162408,2.08676790313132,2.37066010766909,2.29499673476711,2.1484068183048,1.88399326983741,2.56701005884032,2.26962064979001,2.14308643384426,2.67543306475277,5.36339860845363,2.05503632540876,3.57843408257371,1.84113030721791,2.16936073276634,2.34281370797497,2.28588372071811,2.05936621835881,2.07032185608001,2.1847794224118,1.99061052143244,2.34594386079695,2.1526312998984,1.91272032620501,2.49268102054574,3.21005544406283,1.97194701327009,2.13011063650325,2.26090595522522,2.12588514336844,1.94213062211402,2.30731555115206,2.00695166080865,2.31383646031339,2.52240959006016,1.84828541489097,2.39729424345076,2.71364645017319,1.76634771925982,2.42629634721458
"ub-GP_Marinospirillum_alkaliphilum_",2.67096212504237,3.14637169275407,1.92595191612145,2.2170076907767,2.36671418398288,2.91711053861413,2.27508675546181,3.3067755071779,2.83226526626637,2.87314601654559,2.36841178618565,2.43869508318029,3.23037794761149,1.69088074354407,4.26656896584108,2.62348169514465,2.30691115455029,2.39218960564888,2.21550871735904,2.28663357078039,1.83313038721753,2.49104731678681,2.23499286091239,2.08297042085714,2.72328921091524,2.11468379932796,1.52260411470215,2.42581860659764,2.67302829159868,3.67792421726129,3.64966780270331,2.24825764478634,4.64716837850519,9.61277361144633,3.28140061245193,2.77529457906925,2.66842533245235,2.06214867784269,2.07367778231605,2.33513097236502,2.58868337362887,1.72199650761204,2.49902985559166,3.25271861148467,3.81342147629033,2.60437018890062,6.94013736201437,2.52101621229045,3.38636172432835,2.60150179395981,2.97689310870486,2.3457270038074,2.91296849102192,2.43301475134106,5.25533396637532,3.06449943110671,2.94467169449993,2.76274779456198,3.5454863185303,2.81354726759571,2.21566871033503,2.54570318328853,2.23336877744335,2.89817194106327,3.27030488118409,3.96963459092067,2.0103176625182,2.54801668303135,1.89546104418924,2.5984359133423,2.3744527212992,2.3646870539216,2.72401435228626,2.62647024426462,1.73581498549383,2.81932850285953
"ub-GP_Oceanicoccus_sagamiensis_",6.24998728106699,5.55252566908471,2.69650189361392,2.48805367799268,6.11602185449095,4.6737464372498,5.32014166645799,4.2250174391737,4.54626270099541,3.84357511206319,3.28508299716849,3.97746420893024,5.15928097455468,2.49816513630447,2.50087204987247,3.69960659425638,5.97765182106769,5.16209608684886,3.84994768547018,4.12650001969757,4.17703043988912,4.65512786294009,4.67182498593061,5.68819589262844,5.2903816073616,4.8420363323958,2.66781234056334,4.29337708253025,4.66027967058988,5.81099878389651,6.30475067338556,5.97531634814656,1.9738402161717,16.2556989391694,5.11749848148143,3.09517189800238,3.78908342964028,5.50432679205567,3.40884870355553,5.16105080987244,4.50637544949711,4.19174508093531,4.39434647740935,5.16962606349771,5.10912000767761,4.35288209948142,6.90875694477784,5.57589456956607,4.6428344639718,3.18054249246081,3.65461600174162,6.47800292825575,5.95989279773335,5.64143033378554,2.62460310010826,4.11914219443595,2.54377168239018,4.23784809518672,4.63576144406276,4.41018547920893,4.32998193962195,4.25482927966579,6.29816785975471,4.16638598118793,6.25142276670995,5.39898676016713,6.46917865345311,5.43680821767107,3.13794846157179,3.52036547751931,5.32806809306316,3.83218234294971,5.41322653523975,7.42311058984677,2.68404888451072,3.62519953589802
"ub-GP_Oceanospirillum_maris_",2.21401140706991,2.44192321692311,1.5636270490355,2.109093798146,2.00760031129989,2.03270761721445,2.15522070669238,2.63908490630145,2.19664856030868,2.43624452160861,2.20291364378005,2.26803586096294,2.73607317081118,1.53770331023146,6.08365341894564,2.34645150406127,1.92908694799632,2.21576584959303,1.98286080066253,2.25533574598554,1.67445249532106,2.58880469749787,2.12874812684177,1.90014551244582,2.54965173814942,1.70302490437989,1.49908574592805,2.31019312516295,2.28835728931938,3.14452357767451,3.1214118753703,1.98146295654059,4.20157015288044,9.22874684825577,2.74541379707688,2.37052246977824,2.20514285728478,1.90811944502581,1.78572034704472,1.95170460151004,2.40005794847642,1.6627514507613,2.18010522749876,3.04806076074938,3.38096845106666,2.37188217172893,6.06449738299089,2.18469288585054,2.7692383859675,2.55938137842328,2.61010768571723,2.0723554663788,2.61827743506915,2.08484477875524,5.08978524863967,3.02942913319322,2.3445759047822,2.46991030200554,2.7833531052291,2.37880306832776,2.01568502397261,2.32632608710478,2.05819521759972,2.40513713362341,2.79115405875012,3.17855629277277,1.7828938143508,2.0924346531814,1.73417403745822,2.29978238696724,2.25588404335877,2.20230290133753,2.1010934829547,2.53615601071037,1.54917313961318,2.90354709861746
"ub-GP_Pseudoalteromonas_atlantica_",2.82771277341916,3.02602682366643,2.67439231316956,2.57760526685936,2.1529072199866,2.74168716651969,3.0006313874752,5.40285426631874,2.48330432533385,3.22677520039602,2.79695106121284,2.53929801126991,2.50114805379546,3.80353415409124,5.10762135199048,3.09967709378723,3.28172387730423,2.71004498329638,2.80443240869304,2.52249383332629,2.55421820284797,3.39686480575699,2.3889391409728,2.99712329482213,2.46303883690341,3.3298685276459,2.23376709314351,2.8595686222579,3.21230952164998,3.04298813781739,2.37848702553518,2.81465696480066,2.33624021001203,7.1320217591228,3.04270634819029,3.16168678438205,3.43079517569341,2.76334293045423,3.29503515541338,3.17679260007422,2.8994878572509,2.29515606150829,3.54517758912825,2.61996271024594,4.69255292232812,2.66053613382886,2.82511491122861,3.99958213832761,3.46874942415553,2.87698471991062,3.27405147659559,3.04266341762188,3.90370073451585,3.66250208324596,4.00416489608375,2.98293103660398,2.9073686362448,4.02284753156615,3.33951351329829,2.75542457928874,3.26315484012972,3.40301087105074,3.25764811224072,3.21603354895503,4.04221069334193,4.43322306427081,3.12559880615397,3.74101270372414,2.78800857275281,2.47601717182523,2.02886037308791,2.43502305070455,3.59430481756214,3.60742718329848,3.15643252826737,3.3692748426092
